2019-04-10 04:07:41 0.3049316406, 0.3632812500, 0.4494628906 0.0021972656, 0.0000000000, 0.0009765625 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:07:51 0.3049316406, 0.3632812500, 0.4494628906 0.0051269531, 0.0026855469, 0.0000000000 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:08:01 0.3049316406, 0.3632812500, 0.4494628906 0.0070800781, 0.0129394531, 0.0012207031 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:08:11 0.3049316406, 0.3632812500, 0.4494628906 0.0007324219, 0.0080566406, 0.0039062500 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:08:21 0.3049316406, 0.3632812500, 0.4494628906 0.0126953125, 0.0034179688, 0.0056152344 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:08:32 0.3049316406, 0.3632812500, 0.4494628906 0.0019531250, 0.0026855469, 0.0134277344 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:08:42 0.3049316406, 0.3632812500, 0.4494628906 0.0041503906, 0.0268554688, 0.0080566406 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:08:52 0.3049316406, 0.3632812500, 0.4494628906 0.0080566406, 0.0178222656, 0.0085449219 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:09:02 0.3049316406, 0.3632812500, 0.4494628906 0.0041503906, 0.0119628906, 0.0148925781 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:09:12 0.3049316406, 0.3632812500, 0.4494628906 0.0014648438, 0.0034179688, 0.0039062500 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:09:22 0.3049316406, 0.3632812500, 0.4494628906 0.0004882812, 0.0021972656, 0.0017089844 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:09:32 0.3049316406, 0.3632812500, 0.4494628906 0.0134277344, 0.0109863281, 0.0195312500 0.1535644531, 0.2722167969, 1.5563964844 
$2019-04-10 04:09:42 0.3049316406, 0.3632812500, 0.4494628906 0.0007324219, 0.0097656250, 0.0139160156 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:09:53 0.3049316406, 0.3632812500, 0.4494628906 0.0012207031, 0.0048828125, 0.0007324219 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:10:03 0.3049316406, 0.3632812500, 0.4494628906 0.0043945312, 0.0166015625, 0.0119628906 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:10:13 0.3049316406, 0.3632812500, 0.4494628906 0.0136718750, 0.0043945312, 0.0131835938 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:10:23 0.3049316406, 0.3632812500, 0.4494628906 0.0012207031, 0.0070800781, 0.0070800781 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:10:33 0.3049316406, 0.3632812500, 0.4494628906 0.0056152344, 0.0148925781, 0.0122070312 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:10:43 0.3049316406, 0.3632812500, 0.4494628906 0.0007324219, 0.0097656250, 0.0012207031 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:10:53 0.3049316406, 0.3632812500, 0.4494628906 0.0070800781, 0.0151367188, 0.0070800781 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:11:03 0.3049316406, 0.3632812500, 0.4494628906 0.0063476562, 0.0014648438, 0.0046386719 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:11:14 0.3049316406, 0.3632812500, 0.4494628906 0.0026855469, 0.0263671875, 0.0178222656 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:11:24 0.3049316406, 0.3632812500, 0.4494628906 0.0019531250, 0.0034179688, 0.0070800781 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:11:34 0.3049316406, 0.3632812500, 0.4494628906 0.0012207031, 0.0041503906, 0.0087890625 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:11:44 0.3049316406, 0.3632812500, 0.4494628906 0.0031738281, 0.0002441406, 0.0046386719 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:11:54 0.3049316406, 0.3632812500, 0.4494628906 0.0007324219, 0.0146484375, 0.0073242188 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:12:04 0.3049316406, 0.3632812500, 0.4494628906 0.0000000000, 0.0146484375, 0.0034179688 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:12:14 0.3049316406, 0.3632812500, 0.4494628906 0.0012207031, 0.0029296875, 0.0026855469 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:12:24 0.3049316406, 0.3632812500, 0.4494628906 0.0034179688, 0.0061035156, 0.0007324219 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:12:35 0.3049316406, 0.3632812500, 0.4494628906 0.0058593750, 0.0056152344, 0.0095214844 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:12:45 0.3049316406, 0.3632812500, 0.4494628906 0.0061035156, 0.0002441406, 0.0139160156 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:12:55 0.3049316406, 0.3632812500, 0.4494628906 0.0100097656, 0.0017089844, 0.0253906250 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:13:05 0.3049316406, 0.3632812500, 0.4494628906 0.0151367188, 0.0029296875, 0.0053710938 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:13:15 0.3049316406, 0.3632812500, 0.4494628906 0.0014648438, 0.0026855469, 0.0012207031 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:13:25 0.3049316406, 0.3632812500, 0.4494628906 0.0070800781, 0.0058593750, 0.0131835938 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:13:35 0.3049316406, 0.3632812500, 0.4494628906 0.0031738281, 0.0175781250, 0.0302734375 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:13:45 0.3049316406, 0.3632812500, 0.4494628906 0.0019531250, 0.0083007812, 0.0039062500 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:13:56 0.3049316406, 0.3632812500, 0.4494628906 0.0092773438, 0.0051269531, 0.0036621094 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:14:06 0.3049316406, 0.3632812500, 0.4494628906 0.0019531250, 0.0053710938, 0.0048828125 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:14:16 0.3049316406, 0.3632812500, 0.4494628906 0.0053710938, 0.0014648438, 0.0112304688 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:14:26 0.3049316406, 0.3632812500, 0.4494628906 0.0029296875, 0.0036621094, 0.0024414062 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:14:36 0.3049316406, 0.3632812500, 0.4494628906 0.0002441406, 0.0087890625, 0.0285644531 0.1535644531, 0.2722167969, 1.5563964844 
$2019-04-10 04:14:46 0.3049316406, 0.3632812500, 0.4494628906 0.0017089844, 0.0004882812, 0.0000000000 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:14:56 0.3049316406, 0.3632812500, 0.4494628906 0.0075683594, 0.0070800781, 0.0075683594 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:15:06 0.3049316406, 0.3632812500, 0.4494628906 0.0048828125, 0.0095214844, 0.0073242188 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:15:17 0.3049316406, 0.3632812500, 0.4494628906 0.0034179688, 0.0012207031, 0.0161132812 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:15:27 0.3049316406, 0.3632812500, 0.4494628906 0.0000000000, 0.0068359375, 0.0134277344 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:15:37 0.3049316406, 0.3632812500, 0.4494628906 0.0034179688, 0.0134277344, 0.0134277344 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:15:47 0.3049316406, 0.3632812500, 0.4494628906 0.0002441406, 0.0014648438, 0.0029296875 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:15:57 0.3049316406, 0.3632812500, 0.4494628906 0.0002441406, 0.0197753906, 0.0104980469 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:16:07 0.3049316406, 0.3632812500, 0.4494628906 0.0029296875, 0.0078125000, 0.0070800781 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:16:17 0.3049316406, 0.3632812500, 0.4494628906 0.0000000000, 0.0024414062, 0.0021972656 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:16:27 0.3049316406, 0.3632812500, 0.4494628906 0.0051269531, 0.0021972656, 0.0073242188 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:16:38 0.3049316406, 0.3632812500, 0.4494628906 0.0051269531, 0.0131835938, 0.0117187500 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:16:48 0.3049316406, 0.3632812500, 0.4494628906 0.0043945312, 0.0068359375, 0.0158691406 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:16:58 0.3049316406, 0.3632812500, 0.4494628906 0.0034179688, 0.0009765625, 0.0080566406 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:17:08 0.3049316406, 0.3632812500, 0.4494628906 0.0012207031, 0.0002441406, 0.0097656250 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:17:18 0.3049316406, 0.3632812500, 0.4494628906 0.0068359375, 0.0024414062, 0.0109863281 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:17:28 0.3049316406, 0.3632812500, 0.4494628906 0.0068359375, 0.0039062500, 0.0061035156 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:17:38 0.3049316406, 0.3632812500, 0.4494628906 0.0026855469, 0.0024414062, 0.0073242188 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:17:48 0.3049316406, 0.3632812500, 0.4494628906 0.0043945312, 0.0170898438, 0.0048828125 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:17:59 0.3049316406, 0.3632812500, 0.4494628906 0.0019531250, 0.0019531250, 0.0200195312 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:18:09 0.3049316406, 0.3632812500, 0.4494628906 0.0019531250, 0.0068359375, 0.0063476562 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:18:19 0.3049316406, 0.3632812500, 0.4494628906 0.0048828125, 0.0083007812, 0.0026855469 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:18:29 0.3049316406, 0.3632812500, 0.4494628906 0.0192871094, 0.0134277344, 0.0134277344 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:18:39 0.3049316406, 0.3632812500, 0.4494628906 0.0139160156, 0.0026855469, 0.0102539062 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:18:49 0.3049316406, 0.3632812500, 0.4494628906 0.0041503906, 0.0048828125, 0.0104980469 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:18:59 0.3049316406, 0.3632812500, 0.4494628906 0.0102539062, 0.0041503906, 0.0141601562 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:19:09 0.3049316406, 0.3632812500, 0.4494628906 0.0014648438, 0.0166015625, 0.0217285156 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:19:20 0.3049316406, 0.3632812500, 0.4494628906 0.0048828125, 0.0009765625, 0.0170898438 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:19:30 0.3049316406, 0.3632812500, 0.4494628906 0.0053710938, 0.0036621094, 0.0122070312 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:19:40 0.3049316406, 0.3632812500, 0.4494628906 0.0063476562, 0.0056152344, 0.0021972656 0.1535644531, 0.2722167969, 1.5563964844 
$2019-04-10 04:19:50 0.3049316406, 0.3632812500, 0.4494628906 0.0026855469, 0.0136718750, 0.0029296875 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:20:00 0.3049316406, 0.3632812500, 0.4494628906 0.0026855469, 0.0092773438, 0.0156250000 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:20:10 0.3049316406, 0.3632812500, 0.4494628906 0.0190429688, 0.0048828125, 0.0136718750 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:20:20 0.3049316406, 0.3632812500, 0.4494628906 0.0002441406, 0.0126953125, 0.0134277344 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:20:30 0.3049316406, 0.3632812500, 0.4494628906 0.0051269531, 0.0029296875, 0.0126953125 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:20:41 0.3049316406, 0.3632812500, 0.4494628906 0.0048828125, 0.0073242188, 0.0012207031 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:20:51 0.3049316406, 0.3632812500, 0.4494628906 0.0163574219, 0.0007324219, 0.0056152344 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:21:01 0.3049316406, 0.3632812500, 0.4494628906 0.0014648438, 0.0219726562, 0.0061035156 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:21:11 0.3049316406, 0.3632812500, 0.4494628906 0.0000000000, 0.0002441406, 0.0012207031 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:21:21 0.3049316406, 0.3632812500, 0.4494628906 0.0065917969, 0.0039062500, 0.0026855469 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:21:31 0.3049316406, 0.3632812500, 0.4494628906 0.0007324219, 0.0034179688, 0.0151367188 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:21:41 0.3049316406, 0.3632812500, 0.4494628906 0.0019531250, 0.0007324219, 0.0126953125 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:21:51 0.3049316406, 0.3632812500, 0.4494628906 0.0036621094, 0.0153808594, 0.0156250000 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:22:02 0.3049316406, 0.3632812500, 0.4494628906 0.0063476562, 0.0146484375, 0.0009765625 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:22:12 0.3049316406, 0.3632812500, 0.4494628906 0.0073242188, 0.0102539062, 0.0073242188 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:22:22 0.3049316406, 0.3632812500, 0.4494628906 0.0014648438, 0.0080566406, 0.0109863281 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:22:32 0.3049316406, 0.3632812500, 0.4494628906 0.0000000000, 0.0004882812, 0.0122070312 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:22:42 0.3049316406, 0.3632812500, 0.4494628906 0.0063476562, 0.0061035156, 0.0039062500 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:22:52 0.3049316406, 0.3632812500, 0.4494628906 0.0014648438, 0.0129394531, 0.0095214844 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:23:02 0.3049316406, 0.3632812500, 0.4494628906 0.0024414062, 0.0017089844, 0.0073242188 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:23:12 0.3049316406, 0.3632812500, 0.4494628906 0.0031738281, 0.0024414062, 0.0007324219 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:23:23 0.3049316406, 0.3632812500, 0.4494628906 0.0114746094, 0.0068359375, 0.0048828125 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:23:33 0.3049316406, 0.3632812500, 0.4494628906 0.0061035156, 0.0119628906, 0.0024414062 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:23:43 0.3049316406, 0.3632812500, 0.4494628906 0.0117187500, 0.0024414062, 0.0095214844 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:23:53 0.3049316406, 0.3632812500, 0.4494628906 0.0126953125, 0.0024414062, 0.0144042969 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:24:03 0.3049316406, 0.3632812500, 0.4494628906 0.0012207031, 0.0058593750, 0.0073242188 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:24:13 0.3049316406, 0.3632812500, 0.4494628906 0.0017089844, 0.0026855469, 0.0017089844 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:24:23 0.3049316406, 0.3632812500, 0.4494628906 0.0073242188, 0.0041503906, 0.0029296875 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:24:33 0.3049316406, 0.3632812500, 0.4494628906 0.0065917969, 0.0014648438, 0.0263671875 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:24:44 0.3049316406, 0.3632812500, 0.4494628906 0.0053710938, 0.0058593750, 0.0012207031 0.1535644531, 0.2722167969, 1.5563964844 
$2019-04-10 04:24:54 0.3049316406, 0.3632812500, 0.4494628906 0.0183105469, 0.0017089844, 0.0136718750 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:25:04 0.3049316406, 0.3632812500, 0.4494628906 0.0183105469, 0.0034179688, 0.0354003906 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:25:14 0.3049316406, 0.3632812500, 0.4494628906 0.0039062500, 0.0014648438, 0.0153808594 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:25:24 0.3049316406, 0.3632812500, 0.4494628906 0.0051269531, 0.0002441406, 0.0053710938 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:25:34 0.3049316406, 0.3632812500, 0.4494628906 0.0017089844, 0.0024414062, 0.0056152344 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:25:44 0.3049316406, 0.3632812500, 0.4494628906 0.0031738281, 0.0053710938, 0.0041503906 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:25:54 0.3049316406, 0.3632812500, 0.4494628906 0.0017089844, 0.0129394531, 0.0012207031 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:26:05 0.3049316406, 0.3632812500, 0.4494628906 0.0036621094, 0.0056152344, 0.0107421875 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:26:15 0.3049316406, 0.3632812500, 0.4494628906 0.0051269531, 0.0039062500, 0.0109863281 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:26:25 0.3049316406, 0.3632812500, 0.4494628906 0.0004882812, 0.0153808594, 0.0075683594 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:26:35 0.3049316406, 0.3632812500, 0.4494628906 0.0007324219, 0.0114746094, 0.0048828125 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:26:45 0.3049316406, 0.3632812500, 0.4494628906 0.0034179688, 0.0043945312, 0.0104980469 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:26:55 0.3049316406, 0.3632812500, 0.4494628906 0.0065917969, 0.0002441406, 0.0029296875 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:27:05 0.3049316406, 0.3632812500, 0.4494628906 0.0014648438, 0.0019531250, 0.0090332031 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:27:15 0.3049316406, 0.3632812500, 0.4494628906 0.0175781250, 0.0046386719, 0.0004882812 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:27:26 0.3049316406, 0.3632812500, 0.4494628906 0.0043945312, 0.0007324219, 0.0019531250 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:27:36 0.3049316406, 0.3632812500, 0.4494628906 0.0043945312, 0.0217285156, 0.0263671875 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:27:46 0.3049316406, 0.3632812500, 0.4494628906 0.0014648438, 0.0034179688, 0.0034179688 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:27:56 0.3049316406, 0.3632812500, 0.4494628906 0.0048828125, 0.0039062500, 0.0058593750 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:28:06 0.3049316406, 0.3632812500, 0.4494628906 0.0002441406, 0.0078125000, 0.0261230469 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:28:16 0.3049316406, 0.3632812500, 0.4494628906 0.0024414062, 0.0004882812, 0.0085449219 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:28:26 0.3049316406, 0.3632812500, 0.4494628906 0.0087890625, 0.0009765625, 0.0063476562 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:28:36 0.3049316406, 0.3632812500, 0.4494628906 0.0002441406, 0.0036621094, 0.0112304688 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:28:47 0.3049316406, 0.3632812500, 0.4494628906 0.0036621094, 0.0124511719, 0.0097656250 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:28:57 0.3049316406, 0.3632812500, 0.4494628906 0.0014648438, 0.0178222656, 0.0249023438 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:29:07 0.3049316406, 0.3632812500, 0.4494628906 0.0031738281, 0.0002441406, 0.0170898438 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:29:17 0.3049316406, 0.3632812500, 0.4494628906 0.0036621094, 0.0056152344, 0.0197753906 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:29:27 0.3049316406, 0.3632812500, 0.4494628906 0.0021972656, 0.0075683594, 0.0173339844 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:29:37 0.3049316406, 0.3632812500, 0.4494628906 0.0021972656, 0.0195312500, 0.0112304688 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:29:47 0.3049316406, 0.3632812500, 0.4494628906 0.0019531250, 0.0048828125, 0.0014648438 0.1535644531, 0.2722167969, 1.5563964844 
$2019-04-10 04:29:57 0.3049316406, 0.3632812500, 0.4494628906 0.0002441406, 0.0109863281, 0.0043945312 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:30:08 0.3049316406, 0.3632812500, 0.4494628906 0.0012207031, 0.0029296875, 0.0168457031 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:30:18 0.3049316406, 0.3632812500, 0.4494628906 0.0024414062, 0.0012207031, 0.0053710938 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:30:28 0.3049316406, 0.3632812500, 0.4494628906 0.0019531250, 0.0068359375, 0.0205078125 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:30:38 0.3049316406, 0.3632812500, 0.4494628906 0.0014648438, 0.0041503906, 0.0166015625 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:30:48 0.3049316406, 0.3632812500, 0.4494628906 0.0056152344, 0.0053710938, 0.0217285156 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:30:58 0.3049316406, 0.3632812500, 0.4494628906 0.0024414062, 0.0012207031, 0.0029296875 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:31:08 0.3049316406, 0.3632812500, 0.4494628906 0.0046386719, 0.0004882812, 0.0024414062 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:31:19 0.3049316406, 0.3632812500, 0.4494628906 0.0034179688, 0.0004882812, 0.0195312500 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:31:29 0.3049316406, 0.3632812500, 0.4494628906 0.0097656250, 0.0065917969, 0.0095214844 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:31:39 0.3049316406, 0.3632812500, 0.4494628906 0.0012207031, 0.0046386719, 0.0002441406 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:31:49 0.3049316406, 0.3632812500, 0.4494628906 0.0007324219, 0.0065917969, 0.0197753906 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:31:59 0.3049316406, 0.3632812500, 0.4494628906 0.0012207031, 0.0134277344, 0.0139160156 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:32:09 0.3049316406, 0.3632812500, 0.4494628906 0.0061035156, 0.0036621094, 0.0009765625 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:32:19 0.3049316406, 0.3632812500, 0.4494628906 0.0048828125, 0.0000000000, 0.0026855469 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:32:29 0.3049316406, 0.3632812500, 0.4494628906 0.0056152344, 0.0031738281, 0.0087890625 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:32:40 0.3049316406, 0.3632812500, 0.4494628906 0.0068359375, 0.0075683594, 0.0031738281 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:32:50 0.3049316406, 0.3632812500, 0.4494628906 0.0046386719, 0.0019531250, 0.0112304688 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:33:00 0.3049316406, 0.3632812500, 0.4494628906 0.0019531250, 0.0041503906, 0.0146484375 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:33:10 0.3049316406, 0.3632812500, 0.4494628906 0.0043945312, 0.0197753906, 0.0019531250 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:33:20 0.3049316406, 0.3632812500, 0.4494628906 0.0014648438, 0.0209960938, 0.0063476562 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:33:30 0.3049316406, 0.3632812500, 0.4494628906 0.0002441406, 0.0075683594, 0.0183105469 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:33:40 0.3049316406, 0.3632812500, 0.4494628906 0.0017089844, 0.0100097656, 0.0117187500 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:33:50 0.3049316406, 0.3632812500, 0.4494628906 0.0036621094, 0.0073242188, 0.0268554688 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:34:01 0.3049316406, 0.3632812500, 0.4494628906 0.0097656250, 0.0068359375, 0.0239257812 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:34:11 0.3049316406, 0.3632812500, 0.4494628906 0.0075683594, 0.0156250000, 0.0012207031 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:34:21 0.3049316406, 0.3632812500, 0.4494628906 0.0043945312, 0.0166015625, 0.0017089844 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:34:31 0.3049316406, 0.3632812500, 0.4494628906 0.0087890625, 0.0039062500, 0.0112304688 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:34:41 0.3049316406, 0.3632812500, 0.4494628906 0.0131835938, 0.0026855469, 0.0041503906 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:34:51 0.3049316406, 0.3632812500, 0.4494628906 0.0100097656, 0.0007324219, 0.0180664062 0.1535644531, 0.2722167969, 1.5563964844 
$2019-04-10 04:35:01 0.3049316406, 0.3632812500, 0.4494628906 0.0012207031, 0.0031738281, 0.0104980469 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:35:11 0.3049316406, 0.3632812500, 0.4494628906 0.0026855469, 0.0180664062, 0.0002441406 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:35:22 0.3049316406, 0.3632812500, 0.4494628906 0.0000000000, 0.0075683594, 0.0158691406 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:35:32 0.3049316406, 0.3632812500, 0.4494628906 0.0078125000, 0.0131835938, 0.0153808594 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:35:42 0.3049316406, 0.3632812500, 0.4494628906 0.0000000000, 0.0124511719, 0.0080566406 0.1535644531, 0.2722167969, 1.5563964844 
2019-04-10 04:35:52 0.3049316406, 0.3632812500, 0.4494628906 0.0087890625, 0.0153808594, 0.0124511719 0.1535644531, 0.2722167969, 1.5563964844 
